REPRESENTATIVE,PARTY,STATE,VOTE,BILL,ROLLCALL,BILL_NAME,DATE,COMMITTEE
Obernolte,Republican,CA,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Ocasio-Cortez,Democratic,NY,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Omar,Democratic,MN,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Owens,Republican,UT,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Palazzo,Republican,MS,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Pallone,Democratic,NJ,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Palmer,Republican,AL,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Panetta,Democratic,CA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Pappas,Democratic,NH,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Pascrell,Democratic,NJ,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Payne,Democratic,NJ,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Pence,Republican,IN,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Perlmutter,Democratic,CO,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Perry,Republican,PA,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Peters,Democratic,CA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Pfluger,Republican,TX,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Phillips,Democratic,MN,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Pingree,Democratic,ME,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Pocan,Democratic,WI,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Porter,Democratic,CA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Posey,Republican,FL,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Pressley,Democratic,MA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Price (NC),Democratic,NC,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Quigley,Democratic,IL,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Raskin,Democratic,MD,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Reed,Republican,NY,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Reschenthaler,Republican,PA,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Rice (NY),Democratic,NY,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Rice (SC),Republican,SC,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Rodgers (WA),Republican,WA,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Rogers (AL),Republican,AL,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Rogers (KY),Republican,KY,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Rose,Republican,TN,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Rosendale,Republican,MT,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Ross,Democratic,NC,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Rouzer,Republican,NC,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Roy,Republican,TX,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Roybal-Allard,Democratic,CA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Ruiz,Democratic,CA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Ruppersberger,Democratic,MD,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Rush,Democratic,IL,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Rutherford,Republican,FL,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Ryan,Democratic,OH,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Salazar,Republican,FL,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Sánchez,Democratic,CA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Sarbanes,Democratic,MD,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Scalise,Republican,LA,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Scanlon,Democratic,PA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Schakowsky,Democratic,IL,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Schiff,Democratic,CA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Schneider,Democratic,IL,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Schrader,Democratic,OR,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Schrier,Democratic,WA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Schweikert,Republican,AZ,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Scott (VA),Democratic,VA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
"Scott, Austin",Republican,GA,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
"Scott, David",Democratic,GA,YEA,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
Sessions,Republican,TX,NAY,3617,107,MORE Act (deschedule cannabis),44652,"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]"
